make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd
אודי,S5,,2019,2,4,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.6,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,469.2,184.6,136.8,276.5,465,--,1690,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,2,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום","חבילת Luxury הכוללת דיפוני קרבון, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים",4X4,1,1
אודי,S5,Sportback,2018,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,7,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.3,13.3,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,475.2,184.3,139.7,283.1,480,--,1735,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני קרבון, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים",--,4X4,1,1
אודי,S5,,2019,2,4,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2894,450,5700,61.2,1900,3.9,250,8.7,14.1,11.4,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,אין,אין,יש,התרעה בלבד,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,472.2,186.2,135.9,276.6,465,--,1837,0,0,275/30R20,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB,אין,אין,אין,2,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,נהג בלבד,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,אין,יש,יש,יש,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים, מתלי ספורט, מערכת שטיפת פנסים, ספוילר קדמי ואחורי, קליפרים אדומים",--,4X4,1,1
אודי,S5,,2020,2,4,--,7,--,--,--,2010,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2894,450,5700,61.2,1900,3.9,250,8.7,14.1,11.4,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,אין,אין,יש,התרעה בלבד,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,472.2,186.2,135.9,276.6,465,--,1837,0,0,275/30R20,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB,אין,אין,אין,2,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,נהג בלבד,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,אין,יש,יש,יש,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים, מתלי ספורט, מערכת שטיפת פנסים, ספוילר קדמי ואחורי, קליפרים אדומים",--,4X4,1,1
אודי,S5,Sportback,2018,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.3,13.3,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,475.2,184.3,139.7,283.1,480,--,1735,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום",--,4X4,1,1
אודי,S5,Sportback,2017,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,7,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.3,13.3,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,475.2,184.3,139.7,283.1,480,--,1735,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני קרבון, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים",--,4X4,1,1
אודי,S5,,2017,2,4,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.6,13.5,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,469.2,184.6,136.8,276.5,465,--,1690,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,2,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום",--,4X4,1,1
אודי,S5,Sportback,2020,5,5,--,7,13948,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.3,13.3,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,בקרת שיוט אדפטיבית עם פונקציית זחילה בפקקים,475.2,184.3,139.7,283.1,480,--,1735,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום","חבילת Luxury הכוללת דיפוני קרבון, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים",4X4,1,1
אודי,S5,Sportback,2019,5,5,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2995,354,5400,51,1370,4.7,250,10.1,16.3,13.3,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,יש,אין,יש,היגוי אקטיבי,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,475.2,184.3,139.7,283.1,480,--,1735,750,1900,255/35R19,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,אין,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום","חבילת Luxury הכוללת דיפוני קרבון, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים",4X4,1,1
אודי,S5,,2018,2,4,--,7,--,--,--,2016,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2894,450,5700,61.2,1900,3.9,250,8.7,14.1,11.4,--,--,--,--,--,15,15,ABS + EBD + BAS,6,יש,יש,יש,יש,יש,יש,אין,אין,יש,התרעה בלבד,התרעה בלבד,אין,אין,אין,יש,אין,אין,אין,--,472.2,186.2,135.9,276.6,465,--,1837,0,0,275/30R20,58,מקורית + שליטה מההגה,יש,אין,יש,7,יש,USB,אין,אין,אין,2,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,יש,כולל שמירת מרחק,עור,יש  + זכרון,אין,נהג בלבד,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,יש,אין,אין,יש,יש,יש,יש,אין,רגילים,אין,"דוושות אלומיניום, בקרת אקלים עם 3 איזורים, דיפוני אלומיניום, חלונות אחוריים כהים, מערכת שמע משודרגת מתוצרת Bang & Olfsen עם 19 רמקולים, מתלי ספורט, מערכת שטיפת פנסים, ספוילר קדמי ואחורי, קליפרים אדומים",--,4X4,1,1
