,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model
198,588,מזדה,MX-5 RHT,S,2007,20,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
199,588,מזדה,MAZDA 6,EXECUTIVE,2004,21,3,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
200,588,מזדה,MAZDA 6,EXECUTIVE,2005,21,4,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
201,588,מזדה,MAZDA 6,EXECUTIVE,2006,21,4,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
202,588,מזדה,MAZDA 6,EXECUTIVE,2007,21,4,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
203,588,מזדה,MX-5 RHT,S,2007,22,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
204,588,מזדה,MX-5 RHT,S,2008,22,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
205,588,מזדה,MX-5 RHT,S,2009,22,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
206,588,מזדה,MX-5 RHT,S,2010,22,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
207,588,מזדה,MX-5 RHT,S,2011,22,6,1999,1172,,1.0,4X2,0,2,0,1,0,קבריולט,P,1,בנזין,2,160,2,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
208,588,מזדה,MAZDA 6,EXECUTIVE,2007,23,4,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
209,588,מזדה,MAZDA 6,EXECUTIVE,2008,23,4,1999,1865,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,0,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
210,588,מזדה,MAZDA 3,SPIRIT,2012,24,3,1598,1770,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,105,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
211,588,מזדה,MAZDA 3,SPIRIT,2013,24,3,1598,1770,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,105,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
212,588,מזדה,MAZDA 3,SPIRIT,2012,25,4,1999,1330,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,150,5,0,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
213,588,מזדה,MAZDA 3,SPORT SPIRIT,2012,26,4,1999,1347,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,150,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
214,588,מזדה,MAZDA 3,ACTIVE,2013,27,3,1598,1277,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,105,5,1,750,550,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,3
215,588,מזדה,MAZDA 5,LUXURY,2013,28,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
216,588,מזדה,MAZDA 5,LUXURY,2014,28,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
217,588,מזדה,MAZDA 5,EXECUTIVE,2013,29,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
218,588,מזדה,MAZDA 5,EXECUTIVE,2014,29,5,1999,1420,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,0,0,0,0,,0,0,0,,0,0,0,5
219,588,מזדה,MAZDA 6,LUXURY,2012,30,5,1998,1470,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
220,588,מזדה,MAZDA 6,LUXURY,2013,30,5,1998,1470,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
221,588,מזדה,MAZDA 6,LUXURY,2014,30,5,1998,1470,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
222,588,מזדה,MAZDA 6,LUXURY,2015,30,5,1998,1470,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
223,588,מזדה,MAZDA 6,LUXURY,2004,31,5,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
224,588,מזדה,MAZDA 6,LUXURY,2005,31,4,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
225,588,מזדה,MAZDA 6,LUXURY,2006,31,4,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
226,588,מזדה,MAZDA 6,LUXURY,2007,31,4,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
227,588,מזדה,MAZDA 6,LUXURY,2006,32,5,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
228,588,מזדה,MAZDA 6,LUXURY,2007,32,5,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
229,588,מזדה,MAZDA 6,LUXURY,2008,32,5,1999,1865,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
230,588,מזדה,MAZDA 6 WAGON,LUXURY,2012,33,5,1998,1478,,1.0,4X2,1,4,0,1,0,סטיישן,P,1,בנזין,5,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6_סטיישן
231,588,מזדה,MAZDA 6 WAGON,LUXURY,2013,33,5,1998,1478,,1.0,4X2,1,4,0,1,0,סטיישן,P,1,בנזין,5,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6_סטיישן
232,588,מזדה,MAZDA 6 WAGON,LUXURY,2014,33,5,1998,1478,,1.0,4X2,1,4,0,1,0,סטיישן,P,1,בנזין,5,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6_סטיישן
233,588,מזדה,MAZDA 6 WAGON,LUXURY,2015,33,5,1998,1478,,1.0,4X2,1,4,0,1,0,סטיישן,P,1,בנזין,5,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6_סטיישן
234,588,מזדה,MAZDA 6,LUXURY,2012,34,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
235,588,מזדה,MAZDA 6,LUXURY,2013,34,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
236,588,מזדה,MAZDA 6,LUXURY,2014,34,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
237,588,מזדה,MAZDA 6,LUXURY,2015,34,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
238,588,מזדה,MAZDA 6,PREMIUM,2012,35,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
239,588,מזדה,MAZDA 6,PREMIUM,2013,35,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
240,588,מזדה,MAZDA 6,PREMIUM,2014,35,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
241,588,מזדה,MAZDA 6,PREMIUM,2015,35,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
242,588,מזדה,MAZDA 6,PREMIUM PLUS,2012,36,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
243,588,מזדה,MAZDA 6,PREMIUM PLUS,2013,36,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
244,588,מזדה,MAZDA 6,PREMIUM PLUS,2014,36,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
245,588,מזדה,MAZDA 6,PREMIUM PLUS,2015,36,5,2488,1534,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,188,5,1,750,744,,הנעה רגילה,0,,0,,1,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
258,588,מזדה,MX-5,MID,2004,41,5,1840,1080,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,139,2,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
259,588,מזדה,MX-5,MID,2005,41,5,1840,1080,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,139,2,0,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,MX5
260,588,מזדה,MAZDA 3,ACTIVE,2013,42,3,1496,1835,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
261,588,מזדה,MAZDA 3,ACTIVE,2014,42,3,1496,1835,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
262,588,מזדה,MAZDA 3,ACTIVE,2013,43,3,1496,1835,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
263,588,מזדה,MAZDA 3,ACTIVE,2014,43,3,1496,1835,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
264,588,מזדה,MAZDA 3,COMFORT,2013,44,3,1496,1835,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
265,588,מזדה,MAZDA 3,COMFORT,2014,44,3,1496,1835,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
266,588,מזדה,MAZDA 3,COMFORT,2013,45,3,1496,1835,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
267,588,מזדה,MAZDA 3,COMFORT,2014,45,3,1496,1835,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
268,588,מזדה,MAZDA 3,ACTIVE,2014,46,3,1998,1860,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
269,588,מזדה,MAZDA 3,ACTIVE,2015,46,3,1998,1860,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
270,588,מזדה,MAZDA 3,ACTIVE,2014,47,3,1998,1860,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
271,588,מזדה,MAZDA 3,ACTIVE,2015,47,3,1998,1860,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
272,588,מזדה,MAZDA 3,SPIRIT,2014,48,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,3
273,588,מזדה,MAZDA 3,SPIRIT,2015,48,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,3
274,588,מזדה,MAZDA 3,SPIRIT,2014,49,4,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,3
275,588,מזדה,MAZDA 3,SPIRIT,2015,49,4,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,3
276,588,מזדה,MAZDA 3,ACTIVE,2014,50,3,1496,1835,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
277,588,מזדה,MAZDA 3,ACTIVE,2015,50,3,1496,1835,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
278,588,מזדה,MAZDA 3,ACTIVE,2016,50,3,1496,1835,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
279,588,מזדה,MAZDA 6,EXECUTIVE,2007,51,4,1999,1920,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
280,588,מזדה,MAZDA 6,EXECUTIVE,2008,51,4,1999,1920,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
281,588,מזדה,MAZDA 6,EXECUTIVE,2009,51,4,1999,1920,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
282,588,מזדה,MAZDA 6,EXECUTIVE,2010,51,5,1999,1920,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,147,5,1,750,440,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,6
283,588,מזדה,MAZDA 3,ACTIVE,2014,52,3,1496,1835,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
284,588,מזדה,MAZDA 3,ACTIVE,2015,52,3,1496,1835,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
285,588,מזדה,MAZDA 3,ACTIVE,2016,52,3,1496,1835,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
286,588,מזדה,MAZDA 3,COMFORT,2014,53,3,1496,1835,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
287,588,מזדה,MAZDA 3,COMFORT,2015,53,3,1496,1835,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
288,588,מזדה,MAZDA 3,COMFORT,2014,54,3,1496,1835,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
289,588,מזדה,MAZDA 3,COMFORT,2015,54,3,1496,1835,,1.0,4X2,1,4,0,1,0,הצ'בק,P,1,בנזין,5,120,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
290,588,מזדה,MAZDA 2,DYNAMIC,2014,55,2,1498,1070,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,2
291,588,מזדה,MAZDA 2,DYNAMIC,2015,55,2,1498,1070,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,103,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,2
292,588,מזדה,MAZDA 5,EXECUTIVE,2014,56,5,1999,2125,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,5
293,588,מזדה,MAZDA 5,EXECUTIVE,2015,56,5,1999,2125,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,5
294,588,מזדה,MAZDA 5,EXECUTIVE,2016,56,5,1999,2125,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,145,7,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,0,1,0,0,0,,0,0,0,,0,0,0,5
295,588,מזדה,MAZDA 3,ACTIVE,2015,57,3,1998,1860,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,3
296,588,מזדה,MAZDA 3,SPIRIT,2015,58,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,1,1,יצרן,0,0,0,,0,0,0,3
297,588,מזדה,MAZDA 6,LUXURY,2015,59,5,1998,1470,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,737,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,0,6
302,588,מזדה,MAZDA 3,ACTIVE,2015,63,3,1998,1860,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,0,1,0,1,0,0,,0,0,0,,0,0,0,3
303,588,מזדה,MAZDA 3,SPIRIT,2015,64,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,0,1,0,1,0,1,יצרן,0,0,0,,0,0,0,3
304,588,מזדה,MAZDA 3,ACTIVE,2015,65,3,1998,1860,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,0,1,0,1,0,0,,0,0,0,,0,0,0,3
305,588,מזדה,MAZDA 3,SPIRIT,2015,66,4,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,0,1,0,1,0,1,יצרן,0,0,0,,0,0,0,3
306,588,מזדה,MAZDA 3,ACTIVE,2015,67,3,1998,1860,,1.0,4X2,1,4,0,0,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
307,588,מזדה,MAZDA 3,ACTIVE,2015,68,3,1998,1860,,1.0,4X2,1,4,0,0,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
308,588,מזדה,MAZDA 3,SPIRIT,2015,69,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,1,יצרן,0,0,0,,0,0,0,3
309,588,מזדה,MAZDA 3,SPIRIT,2016,69,4,1998,1860,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,165,5,1,750,600,,הנעה רגילה,1,יצרן,0,,0,0,0,,1,1,1,1,0,1,יצרן,0,0,0,,0,0,0,3
310,588,מזדה,MAZDA 3,SPIRIT,2015,70,4,1998,1860,,1.0,4X2,1,4,1,1,0,הצ'בק,P,1,בנזין,5,165,5,1,750,600,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,3
312,588,מזדה,MAZDA 6,LUXURY,2015,72,5,1998,1935,,1.0,4X2,1,4,0,1,0,סדאן,P,1,בנזין,4,155,5,1,750,722,,הנעה רגילה,0,,0,,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,0,6
